Time,Sample number,Temperature (°C),Humidity (%RH),Sensor response (Ohm),PM response,Temperature MFC (°C),Nanofiber current (mA),Nanofiber voltage (V)
2020-07-10 17:40:20.834931,570,20.9,24.9,,,22.74,00.0001E-03,-04.096E+00
2020-07-10 17:40:21.075194,571,20.9,24.9,,,22.74,00.0001E-03,-04.096E+00
2020-07-10 17:40:21.344872,572,20.9,24.9,,,22.74,00.0001E-03,-04.096E+00
2020-07-10 17:40:21.580846,573,20.9,24.9,,,22.74,00.0001E-03,-04.096E+00
2020-07-10 17:40:21.856763,574,20.9,24.9,,,22.74,00.0001E-03,-04.096E+00
2020-07-10 17:40:22.080223,575,20.9,24.9,,,22.74,00.0001E-03,-04.096E+00
2020-07-10 17:40:22.362115,576,20.9,24.9,,,22.74,00.0001E-03,-04.096E+00
2020-07-10 17:40:22.589546,577,20.9,24.9,,,22.75,00.0001E-03,-04.096E+00
2020-07-10 17:40:22.871364,578,20.9,24.9,,,22.75,00.0001E-03,-04.096E+00
2020-07-10 17:40:23.091853,579,20.9,24.9,,,22.75,00.0001E-03,-04.096E+00
2020-07-10 17:40:23.338809,580,20.9,24.9,,,22.75,00.0001E-03,-04.096E+00
2020-07-10 17:40:23.596656,581,20.9,24.9,,,22.75,00.0001E-03,-04.096E+00
2020-07-10 17:40:23.838420,582,20.9,24.9,,,22.75,00.0001E-03,-04.096E+00
2020-07-10 17:40:24.101772,583,20.9,24.9,,,22.75,00.0001E-03,-04.096E+00
2020-07-10 17:40:24.343643,584,20.9,24.9,,,22.75,00.0001E-03,-04.096E+00
2020-07-10 17:40:24.617494,585,20.9,24.9,,,22.75,00.0001E-03,-04.096E+00
2020-07-10 17:40:24.845391,586,20.9,24.9,,,22.75,00.0001E-03,-04.096E+00
2020-07-10 17:40:25.126921,587,20.9,24.9,,,22.75,00.0001E-03,-04.096E+00
2020-07-10 17:40:25.349445,588,20.9,24.9,,,22.75,00.0001E-03,-04.096E+00
2020-07-10 17:40:25.589809,589,20.9,24.9,,,22.75,00.0001E-03,-04.096E+00
2020-07-10 17:40:25.841426,590,20.9,24.9,,,22.75,00.0001E-03,-04.096E+00
2020-07-10 17:40:26.099918,591,20.9,24.9,,,22.76,00.0001E-03,-04.096E+00
2020-07-10 17:40:26.351011,592,20.9,24.9,,,22.76,00.0001E-03,-04.096E+00
2020-07-10 17:40:26.598167,593,20.9,24.9,,,22.76,00.0001E-03,-04.096E+00
2020-07-10 17:40:26.910500,594,20.9,24.9,,,22.76,00.0001E-03,-04.096E+00
2020-07-10 17:40:27.099722,595,20.9,24.9,,,22.76,00.0001E-03,-04.096E+00
2020-07-10 17:40:27.375718,596,20.9,24.9,,,22.76,00.0001E-03,-04.096E+00
2020-07-10 17:40:27.602935,597,20.9,24.9,,,22.76,00.0001E-03,-04.096E+00
2020-07-10 17:40:27.885564,598,20.9,24.9,,,22.76,00.0008E-03,-04.096E+00
2020-07-10 17:40:28.102223,599,20.9,24.9,,,22.76,00.0001E-03,-04.096E+00
2020-07-10 17:40:28.354312,600,20.9,24.9,,,22.77,00.0001E-03,-04.096E+00
2020-07-10 17:40:28.610379,601,20.9,24.9,,,22.77,00.0001E-03,-04.096E+00
2020-07-10 17:40:28.859267,602,20.9,24.9,,,22.77,00.0001E-03,-04.096E+00
2020-07-10 17:40:29.115654,603,20.9,24.9,,,22.77,00.0001E-03,-04.096E+00
2020-07-10 17:40:29.362923,604,20.9,24.9,,,22.77,00.0001E-03,-04.096E+00
2020-07-10 17:40:29.632119,605,20.9,24.9,,,22.77,00.0001E-03,-04.096E+00
2020-07-10 17:40:29.860776,606,20.9,24.9,,,22.77,00.0001E-03,-04.096E+00
2020-07-10 17:40:30.137365,607,20.9,24.9,,,22.78,00.0001E-03,-04.096E+00
2020-07-10 17:40:30.366615,608,20.9,24.9,,,22.77,00.0001E-03,-04.096E+00
2020-07-10 17:40:30.613245,609,20.9,24.9,,,22.78,00.0008E-03,-04.096E+00
2020-07-10 17:40:30.869601,610,20.9,24.9,,,22.78,00.0001E-03,-04.096E+00
2020-07-10 17:40:31.116390,611,20.9,24.9,,,22.78,00.0001E-03,-04.096E+00
2020-07-10 17:40:31.373501,612,20.9,24.9,,,22.78,00.0001E-03,-04.096E+00
2020-07-10 17:40:31.615897,613,20.9,24.9,,,22.78,00.0006E-03,-04.096E+00
2020-07-10 17:40:31.891678,614,20.9,24.9,,,22.78,00.0001E-03,-04.096E+00
2020-07-10 17:40:32.109191,615,20.9,24.9,,,22.78,00.0001E-03,-04.096E+00
2020-07-10 17:40:32.398124,616,20.9,24.9,,,22.78,00.0006E-03,-04.096E+00
2020-07-10 17:40:32.618791,617,20.9,24.9,,,22.79,00.0001E-03,-04.096E+00
2020-07-10 17:40:32.870595,618,20.9,24.9,,,22.79,00.0001E-03,-04.096E+00
2020-07-10 17:40:33.124629,619,20.9,24.9,,,22.79,00.0001E-03,-04.096E+00
2020-07-10 17:40:33.373160,620,20.9,24.9,,,22.79,00.0001E-03,-04.096E+00
2020-07-10 17:40:33.632711,621,20.9,24.9,,,22.79,00.0001E-03,-04.096E+00
2020-07-10 17:40:33.869220,622,20.9,24.9,,,22.79,00.0001E-03,-04.096E+00
2020-07-10 17:40:34.142795,623,20.9,24.9,,,22.79,00.0008E-03,-04.096E+00
2020-07-10 17:40:34.371900,624,20.9,24.9,,,22.79,00.0006E-03,-04.096E+00
2020-07-10 17:40:34.659911,625,20.9,24.9,,,22.8,00.0001E-03,-04.096E+00
2020-07-10 17:40:34.878517,626,20.9,24.9,,,22.8,00.0001E-03,-04.096E+00
2020-07-10 17:40:35.123313,627,20.9,24.9,,,22.8,00.0006E-03,-04.096E+00
2020-07-10 17:40:35.378817,628,20.9,24.9,,,22.8,00.0008E-03,-04.096E+00
2020-07-10 17:40:35.625331,629,20.9,24.9,,,22.8,00.0001E-03,-04.096E+00
2020-07-10 17:40:35.883080,630,20.9,24.9,,,22.8,00.0008E-03,-04.096E+00
2020-07-10 17:40:36.127611,631,20.9,24.9,,,22.8,00.0001E-03,-04.096E+00
2020-07-10 17:40:36.398915,632,20.9,24.9,,,22.8,00.0008E-03,-04.096E+00
2020-07-10 17:40:36.622287,633,20.9,24.9,,,22.8,00.0001E-03,-04.096E+00
2020-07-10 17:40:36.904676,634,20.9,24.8,,,22.8,00.0006E-03,-04.096E+00
2020-07-10 17:40:37.126635,635,20.9,24.8,,,22.8,00.0001E-03,-04.096E+00
2020-07-10 17:40:37.415814,636,20.9,24.8,,,22.81,00.0001E-03,-04.096E+00
2020-07-10 17:40:37.630606,637,20.9,24.8,,,22.81,00.0001E-03,-04.096E+00
2020-07-10 17:40:37.879676,638,20.9,24.8,,,22.81,00.0001E-03,-04.096E+00
2020-07-10 17:40:38.127639,639,20.9,24.8,,,22.81,00.0001E-03,-04.096E+00
2020-07-10 17:40:38.384061,640,20.9,24.8,,,22.81,00.0001E-03,-04.096E+00
2020-07-10 17:40:38.645003,641,20.9,24.8,,,22.81,00.0001E-03,-04.096E+00
2020-07-10 17:40:38.895284,642,20.9,24.9,,,22.81,00.0006E-03,-04.096E+00
2020-07-10 17:40:39.158083,643,20.9,24.9,,,22.81,00.0001E-03,-04.096E+00
2020-07-10 17:40:39.384321,644,20.9,24.9,,,22.81,00.0001E-03,-04.096E+00
2020-07-10 17:40:39.662967,645,20.9,24.9,,,22.82,00.0001E-03,-04.096E+00
2020-07-10 17:40:39.893736,646,20.9,24.9,,,22.82,00.0006E-03,-04.096E+00
2020-07-10 17:40:40.172996,647,20.9,24.9,,,22.82,00.0001E-03,-04.096E+00
2020-07-10 17:40:40.392135,648,20.9,24.9,,,22.82,00.0001E-03,-04.096E+00
2020-07-10 17:40:40.642239,649,20.9,24.9,,,22.82,00.0006E-03,-04.096E+00
2020-07-10 17:40:40.898780,650,20.9,24.9,,,22.83,00.0001E-03,-04.096E+00
2020-07-10 17:40:41.139844,651,20.9,24.9,,,22.83,00.0001E-03,-04.096E+00
2020-07-10 17:40:41.398525,652,20.9,24.9,,,22.83,00.0006E-03,-04.096E+00
2020-07-10 17:40:41.636214,653,20.9,24.9,,,22.83,00.0008E-03,-04.096E+00
2020-07-10 17:40:41.907448,654,20.9,24.9,,,22.83,00.0001E-03,-04.096E+00
2020-07-10 17:40:42.146453,655,20.9,24.9,,,22.83,00.0001E-03,-04.096E+00
2020-07-10 17:40:42.416618,656,20.9,24.9,,,22.83,00.0001E-03,-04.096E+00
2020-07-10 17:40:42.642521,657,20.9,24.9,,,22.83,00.0001E-03,-04.096E+00
2020-07-10 17:40:42.934600,658,20.9,24.9,,,22.84,00.0001E-03,-04.096E+00
2020-07-10 17:40:43.140463,659,20.9,24.9,,,22.84,00.0008E-03,-04.096E+00
2020-07-10 17:40:43.444394,660,20.9,24.9,,,22.84,00.0008E-03,-04.096E+00
2020-07-10 17:40:43.691645,661,20.9,24.9,,,22.84,00.0008E-03,-04.096E+00
2020-07-10 17:40:43.897238,662,20.9,24.9,,,22.84,00.0008E-03,-04.096E+00
2020-07-10 17:40:44.152769,663,20.9,24.9,,,22.84,00.0006E-03,-04.096E+00
2020-07-10 17:40:44.405389,664,20.9,24.9,,,22.84,00.0006E-03,-04.096E+00
2020-07-10 17:40:44.668751,665,20.9,24.9,,,22.84,00.0008E-03,-04.096E+00
2020-07-10 17:40:44.910596,666,20.9,24.9,,,22.84,00.0006E-03,-04.096E+00
2020-07-10 17:40:45.173594,667,20.9,24.9,,,22.85,00.0001E-03,-04.096E+00
2020-07-10 17:40:45.408473,668,20.9,24.9,,,22.85,00.0001E-03,-04.096E+00
2020-07-10 17:40:45.683477,669,20.9,24.9,,,22.85,00.0006E-03,-04.096E+00
2020-07-10 17:40:45.907484,670,20.9,24.9,,,22.85,00.0001E-03,-04.096E+00
2020-07-10 17:40:46.152621,671,20.9,24.9,,,22.85,00.0001E-03,-04.096E+00
2020-07-10 17:40:46.410746,672,20.9,24.9,,,22.85,00.0006E-03,-04.096E+00
2020-07-10 17:40:46.658957,673,20.9,24.9,,,22.85,00.0008E-03,-04.096E+00
2020-07-10 17:40:46.917619,674,20.9,24.9,,,22.85,00.0001E-03,-04.096E+00
2020-07-10 17:40:47.156690,675,20.9,24.9,,,22.85,00.0001E-03,-04.096E+00
2020-07-10 17:40:47.427743,676,20.9,24.9,,,22.85,00.0006E-03,-04.096E+00
2020-07-10 17:40:47.657137,677,20.9,24.9,,,22.85,00.0006E-03,-04.096E+00
2020-07-10 17:40:47.941651,678,20.9,24.9,,,22.86,00.0001E-03,-04.096E+00
2020-07-10 17:40:48.163779,679,20.9,24.9,,,22.86,00.0008E-03,-04.096E+00
2020-07-10 17:40:48.447510,680,20.9,24.9,,,22.86,00.0006E-03,-04.096E+00
2020-07-10 17:40:48.668676,681,20.9,24.9,,,22.86,00.0006E-03,-04.096E+00
2020-07-10 17:40:48.923998,682,20.9,24.9,,,22.86,00.0006E-03,-04.096E+00
2020-07-10 17:40:49.167466,683,20.9,24.9,,,22.86,00.0001E-03,-04.096E+00
2020-07-10 17:40:49.415976,684,20.9,24.9,,,22.86,00.0006E-03,-04.096E+00
2020-07-10 17:40:49.683909,685,20.9,24.9,,,22.86,00.0006E-03,-04.096E+00
2020-07-10 17:40:49.918626,686,20.9,24.9,,,22.87,00.0006E-03,-04.096E+00
2020-07-10 17:40:50.194409,687,20.9,24.9,,,22.87,00.0006E-03,-04.096E+00
2020-07-10 17:40:50.421908,688,20.9,24.9,,,22.87,00.0008E-03,-04.096E+00
2020-07-10 17:40:50.696606,689,20.9,24.9,,,22.87,00.0001E-03,-04.096E+00
2020-07-10 17:40:50.935713,690,20.9,24.9,,,22.87,00.0001E-03,-04.096E+00
2020-07-10 17:40:51.173766,691,20.9,24.9,,,22.87,00.0001E-03,-04.096E+00
2020-07-10 17:40:51.426213,692,20.9,24.9,,,22.87,00.0001E-03,-04.096E+00
2020-07-10 17:40:51.667121,693,20.9,24.9,,,22.87,00.0001E-03,-04.096E+00
2020-07-10 17:40:51.928073,694,20.9,24.9,,,22.88,00.0006E-03,-04.096E+00
2020-07-10 17:40:52.167426,695,20.9,24.9,,,22.88,00.0006E-03,-04.096E+00
2020-07-10 17:40:52.436058,696,20.9,24.9,,,22.88,00.0006E-03,-04.096E+00
2020-07-10 17:40:52.676904,697,20.9,24.9,,,22.88,00.0006E-03,-04.096E+00
2020-07-10 17:40:52.948732,698,20.9,24.8,,,22.88,00.0001E-03,-04.096E+00
2020-07-10 17:40:53.174036,699,20.9,24.8,,,22.88,00.0008E-03,-04.096E+00
2020-07-10 17:40:53.456842,700,20.9,24.8,,,22.88,00.0001E-03,-04.096E+00
2020-07-10 17:40:53.672918,701,20.9,24.8,,,22.89,00.0001E-03,-04.096E+00
2020-07-10 17:40:53.926977,702,20.9,24.8,,,22.89,00.0001E-03,-04.096E+00
2020-07-10 17:40:54.174469,703,20.9,24.8,,,22.89,00.0001E-03,-04.096E+00
2020-07-10 17:40:54.443177,704,20.9,24.8,,,22.89,00.0006E-03,-04.096E+00
2020-07-10 17:40:54.693112,705,20.9,24.8,,,22.89,00.0001E-03,-04.096E+00
2020-07-10 17:40:54.935383,706,20.9,24.8,,,22.89,00.0008E-03,-04.096E+00
2020-07-10 17:40:55.204273,707,20.9,24.8,,,22.89,00.0001E-03,-04.096E+00
2020-07-10 17:40:55.433465,708,20.9,24.8,,,22.89,00.0001E-03,-04.096E+00
2020-07-10 17:40:55.710963,709,20.9,24.8,,,22.9,00.0006E-03,-04.096E+00
2020-07-10 17:40:55.933084,710,20.9,24.8,,,22.9,00.0006E-03,-04.096E+00
2020-07-10 17:40:56.186241,711,20.9,24.8,,,22.9,00.0006E-03,-04.096E+00
2020-07-10 17:40:56.433346,712,20.9,24.8,,,22.9,00.0001E-03,-04.096E+00
2020-07-10 17:40:56.688645,713,20.9,24.8,,,22.9,00.0006E-03,-04.096E+00
2020-07-10 17:40:56.941569,714,20.9,24.8,,,22.9,00.0001E-03,-04.096E+00
2020-07-10 17:40:57.187605,715,20.9,24.8,,,22.9,00.0006E-03,-04.096E+00
2020-07-10 17:40:57.451431,716,20.9,24.8,,,22.9,00.0006E-03,-04.096E+00
2020-07-10 17:40:57.692769,717,20.9,24.8,,,22.9,00.0006E-03,-04.096E+00
2020-07-10 17:40:57.963296,718,20.9,24.8,,,22.9,00.0006E-03,-04.096E+00
2020-07-10 17:40:58.185409,719,20.9,24.8,,,22.91,00.0001E-03,-04.096E+00
2020-07-10 17:40:58.481507,720,20.9,24.8,,,22.91,00.0006E-03,-04.096E+00
2020-07-10 17:40:58.691287,721,20.9,24.8,,,22.91,00.0001E-03,-04.096E+00
2020-07-10 17:40:58.989870,722,20.9,24.8,,,22.91,00.0001E-03,-04.096E+00
2020-07-10 17:40:59.199046,723,20.9,24.8,,,22.91,00.0001E-03,-04.096E+00
2020-07-10 17:40:59.472918,724,20.9,24.8,,,22.91,00.0006E-03,-04.096E+00
2020-07-10 17:40:59.702531,725,20.9,24.8,,,22.91,00.0008E-03,-04.096E+00
2020-07-10 17:40:59.945864,726,20.9,24.8,,,22.91,00.0006E-03,-04.096E+00
2020-07-10 17:41:00.206656,727,20.9,24.8,,,22.92,00.0006E-03,-04.096E+00
2020-07-10 17:41:00.464970,728,20.9,24.8,,,22.92,00.0001E-03,-04.096E+00
2020-07-10 17:41:00.727078,729,20.9,24.8,,,22.92,00.0006E-03,-04.096E+00
2020-07-10 17:41:00.960930,730,20.9,24.8,,,22.92,00.0001E-03,-04.096E+00
2020-07-10 17:41:01.232653,731,20.9,24.8,,,22.92,00.0001E-03,-04.096E+00
2020-07-10 17:41:01.455333,732,20.9,24.8,,,22.93,00.0001E-03,-04.096E+00
2020-07-10 17:41:01.697100,733,20.9,24.8,,,22.92,00.0006E-03,-04.096E+00
2020-07-10 17:41:01.947340,734,20.9,24.8,,,22.93,00.0001E-03,-04.096E+00
2020-07-10 17:41:02.198499,735,20.9,24.8,,,22.93,00.0006E-03,-04.096E+00
2020-07-10 17:41:02.457582,736,20.9,24.8,,,22.93,00.0001E-03,-04.096E+00
2020-07-10 17:41:02.704743,737,20.9,24.8,,,22.93,00.0008E-03,-04.096E+00
2020-07-10 17:41:02.973582,738,20.9,24.8,,,22.93,00.0006E-03,-04.096E+00
2020-07-10 17:41:03.213162,739,20.9,24.8,,,22.93,00.0001E-03,-04.096E+00
2020-07-10 17:41:03.479733,740,20.9,24.8,,,22.93,00.0001E-03,-04.096E+00
2020-07-10 17:41:03.703766,741,20.9,24.8,,,22.93,00.0001E-03,-04.096E+00
2020-07-10 17:41:03.989587,742,20.9,24.8,,,22.93,00.0008E-03,-04.096E+00
2020-07-10 17:41:04.205501,743,20.9,24.8,,,22.93,00.0001E-03,-04.096E+00
2020-07-10 17:41:04.497501,744,20.9,24.8,,,22.94,00.0001E-03,-04.096E+00
2020-07-10 17:41:04.706239,745,20.9,24.8,,,22.94,00.0001E-03,-04.096E+00
2020-07-10 17:41:04.973667,746,20.9,24.8,,,22.94,00.0001E-03,-04.096E+00
2020-07-10 17:41:05.222032,747,20.9,24.8,,,22.94,00.0006E-03,-04.096E+00
2020-07-10 17:41:05.471456,748,20.9,24.8,,,22.94,00.0001E-03,-04.096E+00
2020-07-10 17:41:05.728036,749,20.9,24.8,,,22.94,00.0006E-03,-04.096E+00
2020-07-10 17:41:05.963953,750,20.9,24.8,,,22.94,00.0001E-03,-04.096E+00
2020-07-10 17:41:06.243554,751,20.9,24.8,,,22.94,00.0008E-03,-04.096E+00
2020-07-10 17:41:06.469337,752,20.9,24.8,,,22.95,00.0001E-03,-04.096E+00
2020-07-10 17:41:06.748084,753,20.9,24.8,,,22.95,00.0001E-03,-04.096E+00
2020-07-10 17:41:06.973115,754,20.9,24.8,,,22.95,00.0006E-03,-04.096E+00
2020-07-10 17:41:07.220137,755,20.9,24.8,,,22.95,00.0001E-03,-04.096E+00
2020-07-10 17:41:07.480088,756,20.9,24.8,,,22.95,00.0006E-03,-04.096E+00
2020-07-10 17:41:07.719399,757,20.9,24.8,,,22.95,00.0001E-03,-04.096E+00
2020-07-10 17:41:07.974106,758,20.9,24.8,,,22.95,00.0001E-03,-04.096E+00
2020-07-10 17:41:08.222057,759,20.9,24.8,,,22.95,00.0008E-03,-04.096E+00
2020-07-10 17:41:08.489887,760,20.9,24.8,,,22.95,00.0001E-03,-04.096E+00
2020-07-10 17:41:08.724178,761,20.9,24.8,,,22.95,00.0001E-03,-04.096E+00
2020-07-10 17:41:09.002166,762,20.9,24.8,,,22.95,00.0001E-03,-04.096E+00
2020-07-10 17:41:09.226769,763,20.9,24.8,,,22.96,00.0001E-03,-04.096E+00
2020-07-10 17:41:09.502575,764,20.9,24.8,,,22.96,00.0001E-03,-04.096E+00
2020-07-10 17:41:09.729763,765,20.9,24.8,,,22.96,00.0001E-03,-04.096E+00
2020-07-10 17:41:09.971778,766,20.9,24.8,,,22.96,00.0001E-03,-04.096E+00
2020-07-10 17:41:10.221602,767,20.9,24.8,,,22.96,00.0001E-03,-04.096E+00
2020-07-10 17:41:10.480669,768,20.9,24.8,,,22.96,00.0001E-03,-04.096E+00
2020-07-10 17:41:10.736358,769,20.9,24.8,,,22.97,00.0001E-03,-04.096E+00
2020-07-10 17:41:10.983472,770,20.9,24.8,,,22.97,00.0001E-03,-04.096E+00
2020-07-10 17:41:11.239459,771,20.9,24.8,,,22.97,00.0001E-03,-04.096E+00
2020-07-10 17:41:11.486788,772,20.9,24.8,,,22.97,00.0001E-03,-04.096E+00
2020-07-10 17:41:11.748468,773,20.9,24.8,,,22.98,00.0001E-03,-04.096E+00
2020-07-10 17:41:11.981957,774,20.9,24.8,,,22.98,00.0001E-03,-04.096E+00
2020-07-10 17:41:12.257812,775,20.9,24.8,,,22.98,00.0001E-03,-04.096E+00
2020-07-10 17:41:12.487605,776,20.9,24.8,,,22.97,00.0001E-03,-04.096E+00
2020-07-10 17:41:12.766254,777,20.9,24.8,,,22.98,00.0001E-03,-04.096E+00
2020-07-10 17:41:13.018020,778,20.9,24.8,,,22.98,00.0001E-03,-04.096E+00
2020-07-10 17:41:13.234630,779,20.9,24.8,,,22.98,00.0006E-03,-04.096E+00
2020-07-10 17:41:13.489979,780,20.9,24.8,,,22.98,00.0001E-03,-04.096E+00
2020-07-10 17:41:13.734081,781,20.9,24.8,,,22.98,00.0001E-03,-04.096E+00
2020-07-10 17:41:13.998370,782,20.9,24.8,,,22.98,00.0001E-03,-04.096E+00
2020-07-10 17:41:14.244655,783,20.9,24.8,,,22.98,00.0001E-03,-04.096E+00
2020-07-10 17:41:14.512682,784,20.9,24.8,,,22.98,00.0001E-03,-04.096E+00
2020-07-10 17:41:14.742650,785,20.9,24.8,,,22.98,00.0001E-03,-04.096E+00
2020-07-10 17:41:15.017322,786,20.9,24.8,,,22.99,00.0001E-03,-04.096E+00
2020-07-10 17:41:15.243074,787,20.9,24.8,,,22.99,00.0001E-03,-04.096E+00
2020-07-10 17:41:15.525857,788,20.9,24.8,,,22.99,00.0001E-03,-04.096E+00
2020-07-10 17:41:15.746858,789,20.9,24.8,,,22.99,00.0001E-03,-04.096E+00
2020-07-10 17:41:16.026112,790,20.9,24.8,,,22.99,00.0001E-03,-04.096E+00
2020-07-10 17:41:16.248927,791,20.9,24.8,,,22.99,00.0001E-03,-04.096E+00
2020-07-10 17:41:16.497977,792,20.9,24.8,,,23.0,00.0001E-03,-04.096E+00
2020-07-10 17:41:16.747298,793,20.9,24.8,,,23.0,00.0001E-03,-04.096E+00
2020-07-10 17:41:17.004609,794,20.9,24.9,,,23.0,00.0001E-03,-04.096E+00
2020-07-10 17:41:17.251535,795,20.9,24.9,,,23.0,00.0001E-03,-04.096E+00
2020-07-10 17:41:17.498444,796,20.9,24.9,,,23.0,00.0001E-03,-04.096E+00
2020-07-10 17:41:17.762645,797,20.9,24.9,,,23.0,00.0001E-03,-04.096E+00
2020-07-10 17:41:18.002295,798,20.9,24.9,,,23.0,00.0001E-03,-04.096E+00
2020-07-10 17:41:18.269081,799,20.9,24.9,,,23.0,00.0001E-03,-04.096E+00
2020-07-10 17:41:18.514002,800,20.9,24.9,,,23.0,00.0006E-03,-04.096E+00
2020-07-10 17:41:18.781544,801,20.9,24.9,,,23.0,00.0001E-03,-04.096E+00
2020-07-10 17:41:19.016366,802,20.9,24.9,,,23.01,00.0001E-03,-04.096E+00
2020-07-10 17:41:19.250995,803,20.9,24.9,,,23.01,00.0001E-03,-04.096E+00
2020-07-10 17:41:19.513527,804,20.9,24.9,,,23.01,00.0001E-03,-04.096E+00
2020-07-10 17:41:19.755179,805,20.9,24.9,,,23.01,00.0001E-03,-04.096E+00
2020-07-10 17:41:20.019071,806,20.9,24.9,,,23.01,00.0001E-03,-04.096E+00
2020-07-10 17:41:20.254109,807,20.9,24.9,,,23.01,00.0008E-03,-04.096E+00
2020-07-10 17:41:20.521335,808,20.8,24.9,,,23.02,00.0001E-03,-04.096E+00
2020-07-10 17:41:20.757569,809,20.8,24.9,,,23.01,00.0001E-03,-04.096E+00
2020-07-10 17:41:21.034590,810,20.8,24.8,,,23.02,00.0001E-03,-04.096E+00
2020-07-10 17:41:21.262491,811,20.8,24.8,,,23.02,00.0001E-03,-04.096E+00
2020-07-10 17:41:21.541448,812,20.8,24.8,,,23.02,00.0001E-03,-04.096E+00
2020-07-10 17:41:21.760086,813,20.8,24.8,,,23.02,00.0001E-03,-04.096E+00
2020-07-10 17:41:22.013126,814,20.8,24.8,,,23.02,00.0001E-03,-04.096E+00
2020-07-10 17:41:22.263804,815,20.8,24.8,,,23.03,00.0001E-03,-04.096E+00
2020-07-10 17:41:22.517806,816,20.8,24.8,,,23.03,00.0001E-03,-04.096E+00
2020-07-10 17:41:22.774240,817,20.8,24.8,,,23.03,00.0001E-03,-04.096E+00
2020-07-10 17:41:23.023093,818,20.8,24.9,,,23.03,00.0001E-03,-04.096E+00
2020-07-10 17:41:23.283808,819,20.8,24.9,,,23.03,00.0006E-03,-04.096E+00
2020-07-10 17:41:23.519852,820,20.8,24.9,,,23.03,00.0001E-03,-04.096E+00
2020-07-10 17:41:23.796400,821,20.8,24.9,,,23.04,00.0001E-03,-04.096E+00
2020-07-10 17:41:24.018877,822,20.8,24.9,,,23.04,00.0001E-03,-04.096E+00
2020-07-10 17:41:24.305379,823,20.8,24.9,,,23.04,00.0001E-03,-04.096E+00
2020-07-10 17:41:24.523977,824,20.8,24.9,,,23.04,00.0006E-03,-04.096E+00
2020-07-10 17:41:24.764260,825,20.8,24.9,,,23.04,00.0001E-03,-04.096E+00
2020-07-10 17:41:25.024769,826,20.8,24.8,,,23.04,00.0001E-03,-04.096E+00
2020-07-10 17:41:25.272907,827,20.8,24.8,,,23.04,00.0001E-03,-04.096E+00
2020-07-10 17:41:25.578313,828,20.8,24.8,,,23.04,00.0001E-03,-04.096E+00
2020-07-10 17:41:25.775631,829,20.8,24.8,,,23.05,00.0001E-03,-04.096E+00
2020-07-10 17:41:26.045289,830,20.8,24.8,,,23.05,00.0001E-03,-04.096E+00
2020-07-10 17:41:26.274054,831,20.8,24.8,,,23.05,00.0001E-03,-04.096E+00
2020-07-10 17:41:26.554721,832,20.8,24.8,,,23.05,00.0001E-03,-04.096E+00
2020-07-10 17:41:26.771471,833,20.8,24.8,,,23.05,00.0001E-03,-04.096E+00
2020-07-10 17:41:27.064865,834,20.8,24.9,,,23.05,00.0001E-03,-04.096E+00
2020-07-10 17:41:27.274416,835,20.8,24.9,,,23.05,00.0001E-03,-04.096E+00
2020-07-10 17:41:27.567936,836,20.8,24.9,,,23.05,00.0001E-03,-04.096E+00
2020-07-10 17:41:27.783097,837,20.8,24.9,,,23.05,00.0001E-03,-04.096E+00
2020-07-10 17:41:28.028391,838,20.8,24.9,,,23.05,00.0001E-03,-04.096E+00
2020-07-10 17:41:28.280851,839,20.8,24.9,,,23.06,00.0001E-03,-04.096E+00
2020-07-10 17:41:28.533035,840,20.8,24.9,,,23.06,00.0001E-03,-04.096E+00
2020-07-10 17:41:28.800487,841,20.8,24.9,,,23.06,00.0001E-03,-04.096E+00
2020-07-10 17:41:29.038411,842,20.8,24.9,,,23.06,00.0006E-03,-04.096E+00
2020-07-10 17:41:29.306341,843,20.8,24.9,,,23.06,00.0001E-03,-04.096E+00
2020-07-10 17:41:29.534306,844,20.8,24.9,,,23.06,00.0001E-03,-04.096E+00
2020-07-10 17:41:29.808296,845,20.8,24.9,,,23.06,00.0001E-03,-04.096E+00
2020-07-10 17:41:30.038449,846,20.8,24.9,,,23.06,00.0001E-03,-04.096E+00
2020-07-10 17:41:30.321066,847,20.8,24.9,,,23.06,00.0001E-03,-04.096E+00
2020-07-10 17:41:30.541843,848,20.8,24.9,,,23.07,00.0001E-03,-04.096E+00
2020-07-10 17:41:30.788903,849,20.8,24.9,,,23.07,00.0001E-03,-04.096E+00
2020-07-10 17:41:31.119615,850,20.8,24.9,,,23.07,00.0001E-03,-04.096E+00
2020-07-10 17:41:31.296127,851,20.8,24.9,,,23.07,00.0001E-03,-04.096E+00
2020-07-10 17:41:31.681441,852,20.8,24.9,,,23.07,00.0001E-03,-04.096E+00
2020-07-10 17:41:31.782801,853,20.8,24.9,,,23.07,00.0001E-03,-04.096E+00
2020-07-10 17:41:32.058795,854,20.8,24.9,,,23.07,00.0001E-03,-04.096E+00
2020-07-10 17:41:32.288788,855,20.8,24.9,,,23.08,00.0001E-03,-04.096E+00
2020-07-10 17:41:32.571329,856,20.8,24.9,,,23.08,00.0001E-03,-04.096E+00
2020-07-10 17:41:32.787309,857,20.8,24.9,,,23.08,00.0001E-03,-04.096E+00
2020-07-10 17:41:33.081040,858,20.8,24.9,,,23.08,00.0001E-03,-04.096E+00
2020-07-10 17:41:33.292182,859,20.8,24.9,,,23.08,00.0001E-03,-04.096E+00
